"id","kob_name","companyname","premiseaddress","licenseno","licensecategoryname","licenseactive","created_at","updated_at","_source"
"2931976","Central Govt Agencies - Retailer","Shree Surat Panjarapole Public Charitable Trust","Opp.Children Traffic Training Park,Ghod dod Road,Surat.","10717031000113","State License","Active","2023-03-31T21:33:11.879346+02:00","2024-09-18T19:03:38.649843+02:00","fssai"
"46128577","Indian Railways - Club_Canteen","M/S. DELHI PUBLIC SCHOOL GAYA","DUBHAL, PO- CHAND CHAURA, PS- MAGADH MEDICAL","10423200000285","State License","Active","2024-01-03T17:47:35.502352+01:00","2024-09-18T17:57:20.087344+02:00","fssai"
"7938729","Central Govt Agencies - Retailer","M/S SINGH AGENCIES PRO. NISHA SINGH W/O DHARMENDRA SINGH JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI 229001","PRO. NISHA SINGH W/O DHARMENDRA SINGH  JPS PUBLIC SCHOOL WORD NO.20 848/KHA NEW RANA NAGAR RAEBARELI","12722071000292","State License","Active","2023-03-31T22:25:43.227053+02:00","2024-09-18T19:10:07.804717+02:00","fssai"
"3588476","Airport_Seaport - Wholesaler","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T12:58:07.080239+02:00","2024-09-18T16:30:18.611497+02:00","fssai"
"220999423","Food Services - Club_Canteen","VETRI VIKAAS PUBLIC SCHOOL HOSTEL","NAMAKKAL MAIN ROAD, RASIPURAM ","12421014000191","State License","Active","2024-05-29T17:06:21.375802+02:00","2024-09-18T16:14:11.824684+02:00","fssai"
"7851205","Food Services - Restaurants","PRAKASH BHAI PATEL S/O BALDEV BHAI JI M/S PATEL PARBHUDAS KISHORDAS BIDIWALA PUBLIC TRUST , NATHDWAR","M/S PATEL PARBHUDAS KISHORDAS BIDIWALA PUBLIC TRUST , NEAR VIDHYA NIKTAN SCHOOL HOTEL MANGLA NATUWAS ,NATHDWARA, RAJSAMAND","12216037000018","State License","Active","2023-03-20T09:25:33.817796+01:00","2024-09-18T16:00:00.889499+02:00","fssai"
"6278503","Central Govt Agencies - Wholesaler","M/S PUNDHIR TRADERS PROP- SUNITA KUMARI W/O YOGENDRA PAL SINGH R/O 14 GANDHI MARKET ROAD NEAR PREM PUBLIC SCHOOL SHYAM NAGAR ETAH","SHIVSINGHPUR SAHAWAR ROAD ETAH","12721059000057","State License","Active","2023-03-31T17:32:57.817647+02:00","2024-09-18T18:22:08.620205+02:00","fssai"
"362645724","Food Services - Food Vending Establishment","DAV PUBLIC SCHOOL ","Ashok Vihar, PH-IV, Delhi-110052, India","13324001000694","State License","Active","2024-09-18T16:12:07.364142+02:00","2024-09-18T16:12:07.364142+02:00","fssai"
"282278188","Food Services - Club_Canteen","M/S. DELHI PUBLIC SCHOOL GAYA","DUBHAL, PO- CHAND CHAURA, PS- MAGADH MEDICAL","10424200000143","State License","Active","2024-07-17T15:50:42.100798+02:00","2024-09-18T16:14:15.197299+02:00","fssai"
"7431225","Indian Railways - Storage (Controlled Atmosphere + Cold)","INTEGRATED PUBLIC SAFETY SYSTEMS PRIVATE LIMITED","(1)UNIT C, BLOCK NO. 796, OPP. HOTEL ALPHA, ASLAI, BY PASS ROAD, N.H.-8, ASLALI, AHMEDABAD-382427 (2)BLOCK NO. 816, 817, 818, 819 & 820, OPP. ALFA HOTEL, ASLALI, TA:DASKROI, AHMEDABAD-382427","10718002000146","State License","Active","2023-03-31T13:37:15.978839+02:00","2024-09-18T17:37:19.351731+02:00","fssai"
"223723568","Indian Railways - Club_Canteen","VETRI VIKAAS PUBLIC SCHOOL HOSTEL","NAMAKKAL MAIN ROAD, RASIPURAM ","12421014000191","State License","Active","2024-05-29T18:52:40.108724+02:00","2024-09-18T17:57:32.764753+02:00","fssai"
"7946103","Food Services - Restaurants","M/S SALIVATE THE FOOD SALOON (PROP SHUGUFTA FATIMA W/O VIKAZ AHMED) NEAR INTERNATIONAL DELHI PUBLIC SCHOOL, SUNJWAN ","NEAR INTERNATIONAL DELHI PUBLIC SCHOOL SUNJWAN ","11022130000187","State License","Active","2023-03-29T11:11:22.643565+02:00","2024-09-18T16:01:47.23533+02:00","fssai"
"340613346","Central Govt Agencies - Retailer","M/S PUBLIC MEDICAL AGENCY","BLOCK-B, ROOM NO-7, 1ST FOOR,LALGOLA MAHARAJA ROAD MARKET","12824011000206","State License","Active","2024-08-28T18:23:09.044197+02:00","2024-09-18T19:13:34.136957+02:00","fssai"
"6983504","Airport_Seaport - Retailer","KHANDELWAL PUBLIC SCHOOL SAMITI","SRK CAMPUS DHANI NAGAN JOBNER","12223027000702","State License","Active","2023-08-16T16:21:14.961313+02:00","2024-09-18T17:10:10.11294+02:00","fssai"
"1369946","Konkan Railway - Club_Canteen","BISHNUPUR PUBLIC SCHOOL & COLLEGE OF NURSING","RAMANANDA NAGAR,BISHNUPUR,BANKURA","12822029000031","State License","Active","2023-03-31T22:53:44.99541+02:00","2024-09-18T19:19:52.634973+02:00","fssai"
"3153102","Trade_Retail - Wholesaler","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-21T14:30:27.216806+01:00","2025-02-09T14:41:40.171465+01:00","fssai"
"6949208","Indian Railways - Food Vending Establishment","PRIYDARSHANI MAGASVARGIYA VIKAS MAHILA MANDL SA - EKLAVYA INTERNATIONAL PUBLIC SCHOOL AND HOSTEL - SOW. SAVITA MAROTI KANTHEWAD ( PRESIDENT)","GAT NO. 95 BAMANI DABHAD ROAD TQ. ARDHAPUR DIST. NANDED-431704","11522048000048","State License","Active","2023-03-31T14:02:44.88549+02:00","2024-09-18T17:40:40.538104+02:00","fssai"
"260826439","Konkan Railway - Club_Canteen","DELHI PUBLIC SCHOOL","SECTOR-12, R.K. PURAM ","13324009000280","State License","Active","2024-06-26T20:52:17.445815+02:00","2024-09-18T19:20:02.556941+02:00","fssai"
"460850","Trade_Retail - Retailer","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T13:36:14.429564+02:00","2024-11-06T16:00:35.643604+01:00","fssai"
"3924468","Manufacturer -  General Manufacturing","M/S  JAI DURGE SWEETS HOUSE PROP-OMKAR SINGH S/O MAHAVIR SINGH R/O NEAR S. B. PUBLIC SCHOOL SHYAM VIHAR COLONY  AGRA ROAD ETAH","SHYAM VIHAR COLONY AGRA ROAD ETAH","12717059000132","State License","Active","2023-03-17T21:25:39.037743+01:00","2025-11-18T16:26:19.197693+01:00","fssai"
"307926","Konkan Railway - Club_Canteen","THE INDIAN PUBLIC SCHOOL / DR. S.S. CHINNUSAMI (CHAIRMAN)","S.NO.46/1,46/2, NEAR KURUMBAPATTI ZIOLOGICAL PARK,KANNANKURICHI POST,CHETTICHAVADI, SALEM.","12417018000163","State License","Active","2023-03-31T22:53:07.690957+02:00","2024-09-18T19:19:27.552588+02:00","fssai"
"950625","Food Services - Club_Canteen","CHENNAI PUBLIC SCHOOL (KUPIDISAATHAM NARAYANASWAMI EDUCATIONAL TRUST)","NO.50, THIRUVALLUR HIGH ROAD,THIRUMAZHISAI,POONAMALLEE (TK),CHENNAI - 600 124.","12417023000875","State License","Active","2023-03-27T03:36:15.268614+02:00","2024-09-18T16:14:15.197299+02:00","fssai"
"6338502","Central Govt Agencies - Wholesaler","M/s S.M Traders(Prop Sahil Mahajan S/o Sh Parveen Kumar Gupta R/o 125, Lane 10, Adarsh Vihar, Near Jodhamal Public School, Sainik Colony)","Ext 24-A Nehru Market","11022150000424","State License","Active","2023-03-31T16:47:06.789445+02:00","2024-09-18T18:16:59.229484+02:00","fssai"
"7705884","Trade_Retail - Wholesaler","SHREE BALAJI AGENCIES , INFRONT OF GOVIND PUBLIC SCHOOL, ONDELA ROAD , DHOLPUR","Mukesh Kumar Mittal s/o Mr. Deen Dayal Mittal, Chobdar Mohalla , Dholpur","12222022000042","State License","Active","2023-03-19T23:49:10.899215+01:00","2025-02-09T14:36:10.702554+01:00","fssai"
"1505611","Central Govt Agencies - Wholesaler","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T17:22:13.35596+02:00","2024-09-18T18:18:18.055532+02:00","fssai"
"7291023","Airport_Seaport - Wholesaler","M/S MAA MAHAKALI SERVICES ,GOLDEN PUBLIC SCHOOL ,NA ,W,NO-07, NH 327, CHAKLA NIRMALI ,SUPAUL","M/S MAA MAHAKALI SERVICES ,GOLDEN PUBLIC SCHOOL ,NA , W.NO-07, NH 327, CHAKLA NIRMALI ,SUPAUL","10423300000017","State License","Active","2023-03-31T13:04:28.852532+02:00","2024-09-18T16:32:54.642274+02:00","fssai"
"338094315","Indian Railways - Food Vending Establishment","RAVINDRA PUBLIC SCHOOL SANSTHAN JHUNJHUNU","WARD NO 11, KISSAN COLONY","12224031000180","State License","Active","2024-08-28T17:05:47.779573+02:00","2024-09-18T17:41:11.639961+02:00","fssai"
"318758","Airport_Seaport - Retailer","MS. CHETNA SAHAY / COEVAL PUBLICATIONS PRIVATE LIMITED (ICE-CREAM PARLOR)","SHOP NO.16 SHREE RAMKRISHNA CO-OPERATIVE HOUSING SOCIETY LIMITED, SITUATED ON PLOT NO-46/47 AT SECTOR-40, SEAWOODS-WEST, NERUL, NAVI MUMBAI, 400706","11519017000038","State License","Active","2023-03-29T16:07:37.876863+02:00","2024-09-18T17:02:47.821522+02:00","fssai"
"5414979","Indian Railways - Caterer","THE NEW DIGAMBER PUBLIC SCHOOL TIRTHANJALI EDU COMPANY","KHASRA NO.65/1,65/2,75/2,76/2 LIMBODI KHANDAWA ROAD INDORE","11414850001080","State License","Active","2023-03-31T18:05:13.853683+02:00","2024-09-18T17:31:46.133031+02:00","fssai"
"61800","Indian Railways - Caterer","SHRI SHANESHWAR DEVASTHAN PUBLIC TRUST ADHYAKSHA","A/P M.NO.1/28 SHINGNAPUR TAL NEWASA DIST AHMEDNAGAR","11519033000037","State License","Active","2023-03-31T18:02:16.033575+02:00","2024-09-18T17:32:46.631262+02:00","fssai"
"1216228","Central Govt Agencies - Storage (Except Controlled Atmosphere and Cold)","M/S PADMAVATI AGENCIES PROP- PRASHANT JAIN S/O PRAMOD KUMAR JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000008","State License","Active","2023-03-31T14:39:37.540727+02:00","2024-09-18T18:01:13.822195+02:00","fssai"
"278438044","Konkan Railway - Club_Canteen","M/S DELHI PUBLIC SCHOOL CANTEEN","MAHARAJA HARI SINGH SHAHIDI CHOWK RESIDENCY ROAD","11024150000215","State License","Active","2024-07-10T18:29:10.617114+02:00","2024-09-18T19:20:02.358076+02:00","fssai"
"6196761","Food Services - Club_Canteen","Delhi Public School ( A Unit Of Jagran Social Welfare Society)","DPS Kolar Road Bhopal Campus, Bairagarh Chichli Kolar Road Bhopal","11419010000396","State License","Active","2023-03-27T05:30:58.046025+02:00","2024-09-18T16:14:18.398682+02:00","fssai"
"1957972","Food Services - Club_Canteen","INDIAN PUBLIC SCHOOL PVT.LTD","193, SATHY ROAD, S.S.KULAM (PO), COIMBATORE 641107","12421003000514","State License","Active","2023-03-27T07:08:15.356643+02:00","2024-09-18T16:13:41.911675+02:00","fssai"
"165596035","Konkan Railway - Club_Canteen","GOVT ANM TRAINING SCHOOL, INSTITUTE OF PUBLIC HEALTH","OLD POLICE STATION ROAD , INSTITUTE OF PUBLIC HEALTH , KARAYANCHAVADI , POONAMALLEE , CHENNAI - 600 056","12424023000470","State License","Active","2024-04-10T18:44:49.382918+02:00","2024-09-18T19:19:55.986674+02:00","fssai"
"8054524","Konkan Railway - Caterer","H.S.MAHADEVASWAMY / PUBLIC CATERING SERVICE","H.S.Mahadevaswamy S/o Shivakumaraswamy,Public Catering Service,District Hospital Premises,B.Rachaiah Double Road,Chamarajanagar","11220308000043","State License","Active","2023-03-31T22:42:07.525144+02:00","2024-09-18T19:17:42.469605+02:00","fssai"
"5460483","Airport_Seaport - Distributor","M/S PUNDHIR TRADERS PROP- SUNITA KUMARI W/O YOGENDRA PAL SINGH R/O 14 GANDHI MARKET ROAD NEAR PREM PUBLIC SCHOOL SHYAM NAGAR ETAH","SHIVSINGHPUR SAHAWAR ROAD ETAH","12721059000057","State License","Active","2023-03-31T17:48:33.148679+02:00","2024-09-18T17:27:16.012719+02:00","fssai"
"5992734","Trade_Retail - Storage (Except Controlled Atmosphere and Cold)","M/S BANARASI DAS PRAMOD KUMAR PROP- PRAMOD KUMAR JAIN S/O BANARASI DAS JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000007","State License","Active","2023-03-31T09:14:25.748876+02:00","2025-02-25T12:52:15.780471+01:00","fssai"
"340775844","Konkan Railway - Club_Canteen","RAVINDRA PUBLIC SCHOOL SANSTHAN JHUNJHUNU","WARD NO 11, KISSAN COLONY","12224031000180","State License","Active","2024-08-28T18:28:28.514693+02:00","2024-09-18T19:20:08.680392+02:00","fssai"
"6887143","Airport_Seaport - Wholesaler","MAHADEV ENETERPRISES PROP. SURAJ KUMAR C/O ANUP TIWARI WARD NO. 21 NEAR LAKSHYA PUBLIC SCHOOL KUDRA BYPASS ROAD BHABUA, P.O+P.S- BHABUA, DIST- KAIMUR (BHABUA) , STATE-BIHAR 821101","MAHADEV ENTERPRISES PROP. SURAJ KUMAR C/O ANUP TIWARI WARD NO. 21 NEAR LAKSHYA PUBLIC SCHOOL  KUDRA BYPASS ROAD BHABUA, P.O+P.S- BHABUA, DIST- KAIMUR (BHABUA), STATE- BIHAR 821101","10423050000085","State License","Active","2023-08-31T15:47:56.471803+02:00","2024-09-18T16:35:36.181333+02:00","fssai"
"317562738","Food Services - Restaurants","AZIZ MUHAMMED COMMUNITY HALL / HASHIMI PUBLIC CHARITABLE TRUST","16D / 354,355 PAIKI T.P.NO.23, MADNI SOCIETY, NEAR ALFESANI SCHOOL, GORAT NEW COZWAY ROAD, RANDER ROAD, SURAT","10724031001041","State License","Active","2024-08-14T15:41:08.069981+02:00","2024-09-18T16:04:34.329553+02:00","fssai"
"238388632","Food Services - Club_Canteen","GURU NANAK PUBLIC SCHOOL DALHOUSIE ","BUS STOP GPO ROPAD MOTI TIBA DALHOUSIE ","10924002000024","State License","Active","2024-06-12T18:30:54.558514+02:00","2024-09-18T16:14:10.856982+02:00","fssai"
"4508331","Manufacturer - Dairy units","M/S AGRAWAL DAIRY C/O SATISH KUMAR S/O SHIV NARAYAN SHUKLA R/O SALEMPUR ROAD GHURELAL PUBLIC SCHOOL VINOVA NAGAR SADABAD DISTT HATHRAS","VIDHYA COLD PARISAR, BY PASS ROAD  JALESAR ETAH","12723059000053","State License","Active","2023-04-17T12:21:39.230083+02:00","2025-01-28T18:54:13.674585+01:00","fssai"
"3458738","Trade_Retail - Retailer","Shree Surat Panjarapole Public Charitable Trust","Opp.Children Traffic Training Park,Ghod dod Road,Surat.","10717031000113","State License","Active","2023-03-31T12:36:42.536228+02:00","2024-11-06T15:57:51.994686+01:00","fssai"
"3601707","Airport_Seaport - Wholesaler","M/S. PUBLIC BAZAR PEN / MR. BHAVARLAL BHAGARAM DEVASI  ( PRO.OF)","HOUSE NO.94, NEAR NAGARPALIKA  PEN, LAL BAHADUR SHASTRI MARG , AT.PO.TAL.PEN, DIST. RAIGAD","11521024001721","State License","Active","2023-03-31T12:49:15.978987+02:00","2024-09-18T16:31:33.983003+02:00","fssai"
"141974250","Trade_Retail - Distributor","M/S SHIKHAR PUBLIC SERVICES","851MIN RAJENDRA NAGAR NEAR NAVEEN SABJI MANDI NAWABGANJ","12724022000042","State License","Active","2024-03-27T14:53:00.164263+01:00","2025-03-18T15:53:08.163411+01:00","fssai"
"241124745","Indian Railways - Club_Canteen","SPRING MOUNT PUBLIC SCHOOL ","NO.514/2 & 3, PUDUPALAYAM VILLAGE, MANGALAM ROAD, VANJIPALAYAM","12424027000534","State License","Active","2024-06-12T20:08:03.469769+02:00","2024-09-18T17:57:28.611213+02:00","fssai"
"7058873","Konkan Railway - Restaurants","M/S REGENCY PUBLIC SCHOOL","BOARDING HOUSE PLACE AND MENU REGENCY PUBLIC SCHOOL REGENCY ENCLAVE RESOURA SITAPUR","12717067000044","State License","Active","2023-03-31T18:19:36.7685+02:00","2024-09-18T19:27:37.495775+02:00","fssai"
"1071118","Central Govt Agencies - Retailer","M/S  JAI DURGE SWEETS HOUSE PROP-OMKAR SINGH S/O MAHAVIR SINGH R/O NEAR S. B. PUBLIC SCHOOL SHYAM VIHAR COLONY  AGRA ROAD ETAH","SHYAM VIHAR COLONY AGRA ROAD ETAH","12717059000132","State License","Active","2023-03-31T21:49:49.801824+02:00","2024-09-18T19:13:01.220986+02:00","fssai"
"3549330","Konkan Railway - Club_Canteen","DELHI PUBLIC SCHOOL CANTEEN ","AMBAPUR, KOBA-ADALAJ LINK ROAD, NEAR KOBA CIRCLE, DIST-GANDHINAGAR","10723009000195","State License","Active","2023-09-12T18:40:09.287321+02:00","2024-09-18T19:20:08.865049+02:00","fssai"
"43024542","Food Services - Hotel","M/S PUBLIC INSIDE LOUNG INSIDE ","1)KAMLESH L.BHADRA 2)KAILASHNATH M.SINGH 3)SUDIP S.MAITY 4)SUBODH S.TAMSE 5)KAUSTUBH M.MHATRE(PARNTERS)-PLOT NO S NO.42,GR FLR,NR MOHAN SRUSHTI ,HANUMAN NAGAR ROAD,KACHORE ROAD,KALYAN-E,DIST-THANE ","11523021000461","State License","Active","2024-01-03T15:56:51.312764+01:00","2024-09-18T15:51:59.493196+02:00","fssai"
"1607374","Konkan Railway - Caterer","SHRI SHANESHWAR DEVASTHAN PUBLIC TRUST ADHYAKSHA","A/P M.NO.1/28 SHINGNAPUR TAL NEWASA DIST AHMEDNAGAR","11519033000037","State License","Active","2023-03-31T22:34:31.360942+02:00","2024-09-18T19:17:28.081567+02:00","fssai"
"337782015","Airport_Seaport - Distributor","M/S PUBLIC MEDICAL AGENCY","BLOCK-B, ROOM NO-7, 1ST FOOR,LALGOLA MAHARAJA ROAD MARKET","12824011000206","State License","Active","2024-08-28T16:55:20.587074+02:00","2024-09-18T17:28:30.70102+02:00","fssai"
"8064884","Konkan Railway - Club_Canteen","SOHAM FOUNDATION'S, NALANDA PUBLIC SCHOOL CANTEEN (PROPRIETOR  MR. CHAITANYA NANDLAL PAREKH)","HARI OM NAGAR, OFF. EASTERN EXPRESS HIGHWAY, BEHIND OCTROI NAKA, MULUND (EAST), MUMBAI - 400081","11518009000209","State License","Active","2023-03-31T22:55:49.364098+02:00","2024-09-18T19:19:53.821927+02:00","fssai"
"255815443","Food Services - Food Vending Establishment","WARDEN. AKSHARA INTERNATIONAL PUBLIC SCHOOL.","HOSTEL  KOWDLE , MADDUR TALUK, MANDYA DISTRICT.","11224322000256","State License","Active","2024-06-26T17:58:03.822691+02:00","2024-09-18T16:12:05.114827+02:00","fssai"
"7821108","Trade_Retail - Distributor","M/S PUNDHIR TRADERS PROP- SUNITA KUMARI W/O YOGENDRA PAL SINGH R/O 14 GANDHI MARKET ROAD NEAR PREM PUBLIC SCHOOL SHYAM NAGAR ETAH","SHIVSINGHPUR SAHAWAR ROAD ETAH","12721059000057","State License","Active","2023-03-31T10:57:54.185186+02:00","2025-03-18T15:53:06.99483+01:00","fssai"
"2653762","Airport_Seaport - Retailer","M/S TERNA PUBLIC CHARITABLE TRUSTS MEDICAL STORE","ROOM NO.31 & 32,GR FLR,TERNA SPECIALITY HOSPITAL & RESEARCH CENTER,SEC-22,PHASE-2,NERUL -W,NAVI MUMBAI","11523016000020","State License","Active","2023-03-29T17:11:25.965061+02:00","2024-09-18T17:05:49.937757+02:00","fssai"
"4981467","Airport_Seaport - Storage (Controlled Atmosphere + Cold)","INTEGRATED PUBLIC SAFETY SYSTEMS PRIVATE LIMITED","(1)UNIT C, BLOCK NO. 796, OPP. HOTEL ALPHA, ASLAI, BY PASS ROAD, N.H.-8, ASLALI, AHMEDABAD-382427 (2)BLOCK NO. 816, 817, 818, 819 & 820, OPP. ALFA HOTEL, ASLALI, TA:DASKROI, AHMEDABAD-382427","10718002000146","State License","Active","2023-03-31T17:51:31.965237+02:00","2024-09-18T17:29:05.495077+02:00","fssai"
"952976","Food Services - Club_Canteen","SKL PUBLIC MATRICULATION HIGHER SECONDARY SCHOOL / RADHAMANI. G","SKL PUBLIC MATRICULATION HIGHER SECONDARY SCHOOL,MAIN ROAD, PATCHAM PALAYAM, AVINASHI TK, TIRUPUR DT","12422027001359","State License","Active","2023-03-27T08:02:56.704492+02:00","2024-09-18T16:14:20.459891+02:00","fssai"
"5350965","Central Govt Agencies - Distributor","M/S P & G ENTERPRISES PROP- EKTA JAIN W/O PRASHANT JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000005","State License","Active","2023-03-31T17:31:39.994556+02:00","2024-09-18T18:36:44.337633+02:00","fssai"
"6262775","Indian Railways - Caterer","VILE PARLE MEDICAL CLUB PUBLIC HEALTH TRUST","VILE PARLE MEDICAL CLUB PUBLIC HEALTH TRUST, SANT DYANESHWAR ROAD, NEAR PVR CHANDAN CINEMA, JUHU, VILE PARLE (W), MUMBAI-400049","11519006000596","State License","Active","2023-03-31T18:04:18.888801+02:00","2024-09-18T17:33:13.926421+02:00","fssai"
"1950553","Food Services - Club_Canteen","THE INDIAN PUBLIC SCHOOL / DR. S.S. CHINNUSAMI (CHAIRMAN)","S.NO.46/1,46/2, NEAR KURUMBAPATTI ZIOLOGICAL PARK,KANNANKURICHI POST,CHETTICHAVADI, SALEM.","12417018000163","State License","Active","2023-03-27T07:02:42.334045+02:00","2024-09-18T16:13:41.131664+02:00","fssai"
"6893831","Trade_Retail - Wholesaler","M/S P & G ENTERPRISES PROP- EKTA JAIN W/O PRASHANT JAIN R/O NEAR HOLY PUBLIC SCHOOL SIKANDRA AGRA","NEAR FCI GODOWN G T ROAD ETAH","12721059000005","State License","Active","2023-03-21T16:36:38.633088+01:00","2025-02-09T14:41:40.171465+01:00","fssai"
"7254427","Food Services - Club_Canteen","SOHAM FOUNDATION'S, NALANDA PUBLIC SCHOOL CANTEEN (PROPRIETOR  MR. CHAITANYA NANDLAL PAREKH)","HARI OM NAGAR, OFF. EASTERN EXPRESS HIGHWAY, BEHIND OCTROI NAKA, MULUND (EAST), MUMBAI - 400081","11518009000209","State License","Active","2023-03-27T08:50:02.816355+02:00","2024-09-18T16:14:05.214732+02:00","fssai"
"339636620","Central Govt Agencies - Distributor","M/S PUBLIC MEDICAL AGENCY","BLOCK-B, ROOM NO-7, 1ST FOOR,LALGOLA MAHARAJA ROAD MARKET","12824011000206","State License","Active","2024-08-28T17:53:39.40607+02:00","2024-09-18T18:40:02.164791+02:00","fssai"
"259714691","Central Govt Agencies - Distributor","V ENTERPRISES/ VEERENDRA KUMAR  S GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALABAGAL ROAD DEVANAHALLI BANGALORE RURAL","GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALBAGAL ROAD DEVANAHALLI BANGALORE RURAL","11224303000371","State License","Active","2024-06-26T20:16:43.729401+02:00","2024-09-18T18:39:37.580166+02:00","fssai"
"5148971","Airport_Seaport - Wholesaler","M/S PUNDHIR TRADERS PROP- SUNITA KUMARI W/O YOGENDRA PAL SINGH R/O 14 GANDHI MARKET ROAD NEAR PREM PUBLIC SCHOOL SHYAM NAGAR ETAH","SHIVSINGHPUR SAHAWAR ROAD ETAH","12721059000057","State License","Active","2023-03-31T13:06:58.464715+02:00","2024-09-18T16:33:19.953668+02:00","fssai"
"260675846","Central Govt Agencies - Retailer","V ENTERPRISES/ VEERENDRA KUMAR  S GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALABAGAL ROAD DEVANAHALLI BANGALORE RURAL","GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALBAGAL ROAD DEVANAHALLI BANGALORE RURAL","11224303000371","State License","Active","2024-06-26T20:47:33.83355+02:00","2024-09-18T19:12:30.588506+02:00","fssai"
"4936073","Central Govt Agencies - Retailer","SRISHTI PUBLIC CHARITABLE TRUST","The Deli-Confectionery Unit Outlet,Srishti Public Charitable Trust,KDHP Sales Outlet,KDHP House,Munnar","11317006000083","State License","Active","2023-03-31T21:31:22.889948+02:00","2024-09-18T19:03:31.173647+02:00","fssai"
"1696395","Indian Railways - Club_Canteen","THE INDIAN PUBLIC SCHOOL","S F NO 371/1&379/1,PAZHAMAPURAM,POOLAMPALAYAM POST,PUNNAM VILLAGE,KARUR","12421010000290","State License","Active","2023-03-31T14:08:35.433942+02:00","2024-09-18T17:56:53.539082+02:00","fssai"
"255207112","Trade_Retail - Retailer","V ENTERPRISES/ VEERENDRA KUMAR  S GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALABAGAL ROAD DEVANAHALLI BANGALORE RURAL","GROUND FLOOR 225/223/13/1/13/2/A1 SRI KRISHNA KRUPA MARALUBAGILU MAIN ROAD SHREENIKETHAN PUBLIC SCHOOL MARALABAGILU MARALBAGAL ROAD DEVANAHALLI BANGALORE RURAL","11224303000371","State License","Active","2024-06-26T17:34:46.123337+02:00","2024-11-06T16:09:55.637667+01:00","fssai"
"915708","Indian Railways - Club_Canteen","SOHAM FOUNDATION'S, NALANDA PUBLIC SCHOOL CANTEEN (PROPRIETOR  MR. CHAITANYA NANDLAL PAREKH)","HARI OM NAGAR, OFF. EASTERN EXPRESS HIGHWAY, BEHIND OCTROI NAKA, MULUND (EAST), MUMBAI - 400081","11518009000209","State License","Active","2023-03-31T14:13:28.853379+02:00","2024-09-18T17:57:25.607487+02:00","fssai"
"1252262","Indian Railways - Club_Canteen","INDIAN PUBLIC SCHOOL PVT.LTD","193, SATHY ROAD, S.S.KULAM (PO), COIMBATORE 641107","12421003000514","State License","Active","2023-03-31T14:09:34.639299+02:00","2024-09-18T17:56:57.064285+02:00","fssai"
"8094378","Food Services - Restaurants","PATEL PARBHUDAS KISHORDAS BIDIWALA PUBLIC TRUST SANCHALIT REVA-PRABHU SADAN","TRUSTEES OF.KIRTIKUMAR P PATEL, PATEL ASHOKKUMAR P,PATEL DHRUVKUMAR J,PATEL AMRISHKUMAR J,MI NO.101593/100554/100555/100556,DANTA ROAD,AMBAJI TA.DANTA DIST.BANASKANTHA","10718005000024","State License","Active","2023-03-31T09:19:07.966683+02:00","2024-09-18T16:01:09.874601+02:00","fssai"
